"No.","Time","Source","Destination","Protocol","Length","Info"
"10309","532.652933","23.218.232.146","10.3.10.101","TCP","1514","443  >  50608 [ACK] Seq=145615 Ack=1335 Win=64240 Len=1460 [TCP PDU reassembled in 10313]"
"10310","532.652939","23.218.232.146","10.3.10.101","TCP","1190","443  >  50608 [PSH, ACK] Seq=147075 Ack=1335 Win=64240 Len=1136 [TCP PDU reassembled in 10313]"
"10311","532.653052","10.3.10.101","23.218.232.146","TCP","54","50608  >  443 [ACK] Seq=1335 Ack=148211 Win=65535 Len=0"
"10312","532.653344","23.218.232.146","10.3.10.101","TCP","1514","443  >  50608 [ACK] Seq=148211 Ack=1335 Win=64240 Len=1460 [TCP PDU reassembled in 10313]"
"10313","532.653351","23.218.232.146","10.3.10.101","TLSv1.3","1514","Application Data"
"10314","532.653357","23.218.232.146","10.3.10.101","TCP","1514","443  >  50608 [ACK] Seq=151131 Ack=1335 Win=64240 Len=1460 [TCP PDU reassembled in 10326]"
"10315","532.653363","23.218.232.146","10.3.10.101","TCP","1514","443  >  50608 [ACK] Seq=152591 Ack=1335 Win=64240 Len=1460 [TCP PDU reassembled in 10326]"
"10316","532.653368","23.218.232.146","10.3.10.101","TCP","1514","443  >  50608 [ACK] Seq=154051 Ack=1335 Win=64240 Len=1460 [TCP PDU reassembled in 10326]"
"10317","532.653374","23.218.232.146","10.3.10.101","TCP","1514","443  >  50608 [ACK] Seq=155511 Ack=1335 Win=64240 Len=1460 [TCP PDU reassembled in 10326]"
"10318","532.653378","23.218.232.146","10.3.10.101","TCP","758","443  >  50608 [PSH, ACK] Seq=156971 Ack=1335 Win=64240 Len=704 [TCP PDU reassembled in 10326]"
"10319","532.653458","10.3.10.101","23.218.232.146","TCP","54","50608  >  443 [ACK] Seq=1335 Ack=157675 Win=65535 Len=0"
"10320","532.655824","23.218.232.146","10.3.10.101","TCP","1514","443  >  50608 [ACK] Seq=157675 Ack=1335 Win=64240 Len=1460 [TCP PDU reassembled in 10326]"
"10321","532.655830","23.218.232.146","10.3.10.101","TCP","1514","443  >  50608 [ACK] Seq=159135 Ack=1335 Win=64240 Len=1460 [TCP PDU reassembled in 10326]"
"10322","532.655834","23.218.232.146","10.3.10.101","TCP","1190","443  >  50608 [PSH, ACK] Seq=160595 Ack=1335 Win=64240 Len=1136 [TCP PDU reassembled in 10326]"
"10323","532.655920","10.3.10.101","23.218.232.146","TCP","54","50608  >  443 [ACK] Seq=1335 Ack=161731 Win=65535 Len=0"
"10324","532.656080","23.218.232.146","10.3.10.101","TCP","1514","443  >  50608 [ACK] Seq=161731 Ack=1335 Win=64240 Len=1460 [TCP PDU reassembled in 10326]"
"10325","532.656086","23.218.232.146","10.3.10.101","TCP","1514","443  >  50608 [ACK] Seq=163191 Ack=1335 Win=64240 Len=1460 [TCP PDU reassembled in 10326]"
"10326","532.656091","23.218.232.146","10.3.10.101","TLSv1.3","1514","Application Data"
"10327","532.656096","23.218.232.146","10.3.10.101","TCP","1514","443  >  50608 [ACK] Seq=166111 Ack=1335 Win=64240 Len=1460 [TCP PDU reassembled in 10333]"
"10328","532.656103","23.218.232.146","10.3.10.101","TCP","1514","443  >  50608 [ACK] Seq=167571 Ack=1335 Win=64240 Len=1460 [TCP PDU reassembled in 10333]"
"10329","532.656108","23.218.232.146","10.3.10.101","TCP","866","443  >  50608 [PSH, ACK] Seq=169031 Ack=1335 Win=64240 Len=812 [TCP PDU reassembled in 10333]"
"10330","532.656184","10.3.10.101","23.218.232.146","TCP","54","50608  >  443 [ACK] Seq=1335 Ack=169843 Win=65535 Len=0"
"10331","532.659683","23.218.232.146","10.3.10.101","TCP","1514","443  >  50608 [ACK] Seq=169843 Ack=1335 Win=64240 Len=1460 [TCP PDU reassembled in 10333]"
"10332","532.659701","23.218.232.146","10.3.10.101","TCP","1514","443  >  50608 [ACK] Seq=171303 Ack=1335 Win=64240 Len=1460 [TCP PDU reassembled in 10333]"
"10333","532.659707","23.218.232.146","10.3.10.101","TLSv1.3","1514","Application Data"
"10334","532.659712","23.218.232.146","10.3.10.101","TCP","1514","443  >  50608 [ACK] Seq=174223 Ack=1335 Win=64240 Len=1460 [TCP PDU reassembled in 10335]"
"10335","532.659716","23.218.232.146","10.3.10.101","TLSv1.3","486","Application Data"
"10336","532.659779","10.3.10.101","23.218.232.146","TCP","54","50608  >  443 [ACK] Seq=1335 Ack=176115 Win=65535 Len=0"
"10337","537.257878","10.3.10.101","10.3.10.1","DNS","73","Standard query 0xb97d A p13n.adobe.io"
"10338","537.300122","10.3.10.1","10.3.10.101","DNS","137","Standard query response 0xb97d A p13n.adobe.io A 3.219.243.226 A 52.6.155.20 A 3.233.129.217 A 52.22.41.97"
"10339","543.251888","206.123.152.51","10.3.10.101","TCP","74","3980  >  50507 [PSH, ACK] Seq=420 Ack=3538 Win=64240 Len=20"
"10340","543.252690","10.3.10.101","206.123.152.51","TCP","207","50507  >  3980 [PSH, ACK] Seq=3538 Ack=440 Win=65096 Len=153"
"10341","543.252738","206.123.152.51","10.3.10.101","TCP","54","3980  >  50507 [ACK] Seq=440 Ack=3691 Win=64240 Len=0"
"10342","551.551712","52.123.129.14","10.3.10.101","TCP","54","443  >  50599 [RST, ACK] Seq=71436 Ack=1223 Win=64240 Len=0"
"10343","552.077998","10.3.10.101","10.3.10.1","DNS","92","Standard query 0x9df2 A mobile.events.data.microsoft.com"
"10344","552.248242","10.3.10.1","10.3.10.101","DNS","219","Standard query response 0x9df2 A mobile.events.data.microsoft.com CNAME mobile.events.data.trafficmanager.net CNAME onedscolprdaue01.australiaeast.cloudapp.azure.com A 13.70.79.200"
"10345","552.249477","10.3.10.101","13.70.79.200","TCP","66","50610  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"10346","552.570266","13.70.79.200","10.3.10.101","TCP","58","443  >  50610 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"10347","552.570622","10.3.10.101","13.70.79.200","TCP","54","50610  >  443 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"10348","552.573263","10.3.10.101","13.70.79.200","TLSv1.3","613","Client Hello (SNI=mobile.events.data.microsoft.com)"
"10349","552.573360","13.70.79.200","10.3.10.101","TCP","54","443  >  50610 [ACK] Seq=1 Ack=560 Win=64240 Len=0"
"10350","554.235077","13.70.79.200","10.3.10.101","TLSv1.3","1418","Server Hello, Change Cipher Spec"
"10351","554.235375","10.3.10.101","13.70.79.200","TCP","54","50610  >  443 [ACK] Seq=560 Ack=1365 Win=65535 Len=0"
"10352","554.235551","13.70.79.200","10.3.10.101","TCP","1514","443  >  50610 [ACK] Seq=1365 Ack=560 Win=64240 Len=1460 [TCP PDU reassembled in 10366]"
"10353","554.235558","13.70.79.200","10.3.10.101","TCP","1322","443  >  50610 [PSH, ACK] Seq=2825 Ack=560 Win=64240 Len=1268 [TCP PDU reassembled in 10366]"
"10354","554.235798","13.70.79.200","10.3.10.101","TCP","1418","443  >  50610 [PSH, ACK] Seq=4093 Ack=560 Win=64240 Len=1364 [TCP PDU reassembled in 10366]"
"10355","554.235919","10.3.10.101","13.70.79.200","TCP","54","50610  >  443 [ACK] Seq=560 Ack=4093 Win=65535 Len=0"
"10356","554.236101","10.3.10.101","13.70.79.200","TCP","54","50610  >  443 [ACK] Seq=560 Ack=5457 Win=65535 Len=0"
"10357","554.341257","10.3.10.101","10.3.10.1","DNS","83","Standard query 0x8f14 A ctldl.windowsupdate.com"
"10358","554.380270","10.3.10.1","10.3.10.101","DNS","297","Standard query response 0x8f14 A ctldl.windowsupdate.com CNAME ctldl.windowsupdate.com.delivery.microsoft.com CNAME wu-b-net.trafficmanager.net CNAME download.windowsupdate.com.edgesuite.net CNAME a767.dspw65.akamai.net A 23.53.127.231 A 23.53.127.170"
"10359","554.384170","10.3.10.101","23.53.127.231","TCP","66","50611  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"10360","554.420144","23.53.127.231","10.3.10.101","TCP","58","80  >  50611 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"10361","554.420384","10.3.10.101","23.53.127.231","TCP","54","50611  >  80 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"10362","554.420621","10.3.10.101","23.53.127.231","HTTP","336","GET /msdownload/update/v3/static/trustedr/en/pinrulesstl.cab?d30f097535fb9ccb HTTP/1.1 "
"10363","554.420693","23.53.127.231","10.3.10.101","TCP","54","80  >  50611 [ACK] Seq=1 Ack=283 Win=64240 Len=0"
"10364","554.475921","23.53.127.231","10.3.10.101","HTTP","322","HTTP/1.1 304 Not Modified "
"10365","554.518229","10.3.10.101","23.53.127.231","TCP","54","50611  >  80 [ACK] Seq=283 Ack=269 Win=65267 Len=0"
"10366","557.587776","13.70.79.200","10.3.10.101","TLSv1.3","1001","Application Data"
"10367","557.588100","10.3.10.101","13.70.79.200","TCP","54","50610  >  443 [ACK] Seq=560 Ack=6404 Win=65535 Len=0"
"10368","557.597030","10.3.10.101","13.70.79.200","TLSv1.3","134","Change Cipher Spec, Application Data"
"10369","557.597127","13.70.79.200","10.3.10.101","TCP","54","443  >  50610 [ACK] Seq=6404 Ack=640 Win=64240 Len=0"
"10370","557.597244","10.3.10.101","13.70.79.200","TLSv1.3","1044","Application Data"
"10371","557.597315","13.70.79.200","10.3.10.101","TCP","54","443  >  50610 [ACK] Seq=6404 Ack=1630 Win=64240 Len=0"
"10372","557.897782","13.70.79.200","10.3.10.101","TLSv1.3","157","Application Data"
"10373","557.897984","10.3.10.101","13.70.79.200","TCP","54","50610  >  443 [ACK] Seq=1630 Ack=6507 Win=65535 Len=0"
"10374","559.533451","13.70.79.200","10.3.10.101","TLSv1.3","574","Application Data"
"10375","559.533666","10.3.10.101","13.70.79.200","TCP","54","50610  >  443 [ACK] Seq=1630 Ack=7027 Win=65535 Len=0"
"10376","568.442658","206.123.152.51","10.3.10.101","TCP","81","3980  >  50507 [PSH, ACK] Seq=440 Ack=3691 Win=64240 Len=27"
"10377","568.489222","10.3.10.101","206.123.152.51","TCP","54","50507  >  3980 [ACK] Seq=3691 Ack=467 Win=65069 Len=0"
"10378","569.443618","10.3.10.101","206.123.152.51","TCP","66","50612  >  3980 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"10379","569.600878","10.3.10.101","18.213.11.84","TCP","55","[TCP Keep-Alive] 50606  >  443 [ACK] Seq=3741 Ack=9080 Win=65535 Len=1 [TCP PDU reassembled in 10122]"
"10380","570.285331","206.123.152.51","10.3.10.101","TCP","58","3980  >  50612 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"10381","570.285870","10.3.10.101","206.123.152.51","TCP","54","50612  >  3980 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"10382","570.286214","10.3.10.101","206.123.152.51","TCP","81","50612  >  3980 [PSH, ACK] Seq=1 Ack=1 Win=65535 Len=27"
"10383","570.286338","206.123.152.51","10.3.10.101","TCP","54","3980  >  50612 [ACK] Seq=1 Ack=28 Win=64240 Len=0"
"10384","570.592572","206.123.152.51","10.3.10.101","TCP","1400","3980  >  50612 [PSH, ACK] Seq=1 Ack=28 Win=64240 Len=1346"
"10385","570.592911","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50612 [ACK] Seq=1347 Ack=28 Win=64240 Len=1460"
"10386","570.592931","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50612 [ACK] Seq=2807 Ack=28 Win=64240 Len=1460"
"10387","570.592944","206.123.152.51","10.3.10.101","TCP","1172","3980  >  50612 [PSH, ACK] Seq=4267 Ack=28 Win=64240 Len=1118"
"10388","570.593275","10.3.10.101","206.123.152.51","TCP","54","50612  >  3980 [ACK] Seq=28 Ack=5385 Win=65535 Len=0"
"10389","570.794016","10.3.10.101","23.32.128.138","TCP","55","[TCP Keep-Alive] 50605  >  443 [ACK] Seq=1397 Ack=5184 Win=64357 Len=1"
"10390","570.900045","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50612 [ACK] Seq=5385 Ack=28 Win=64240 Len=1460"
"10391","570.900058","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50612 [ACK] Seq=6845 Ack=28 Win=64240 Len=1460"
"10392","570.900068","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50612 [ACK] Seq=8305 Ack=28 Win=64240 Len=1460"
"10393","570.900078","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50612 [ACK] Seq=9765 Ack=28 Win=64240 Len=1460"
"10394","570.900087","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50612 [ACK] Seq=11225 Ack=28 Win=64240 Len=1460"
"10395","570.900096","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50612 [ACK] Seq=12685 Ack=28 Win=64240 Len=1460"
"10396","570.900106","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50612 [ACK] Seq=14145 Ack=28 Win=64240 Len=1460"
"10397","570.900114","206.123.152.51","10.3.10.101","TCP","602","3980  >  50612 [PSH, ACK] Seq=15605 Ack=28 Win=64240 Len=548"
"10398","570.900415","10.3.10.101","206.123.152.51","TCP","54","50612  >  3980 [ACK] Seq=28 Ack=16153 Win=65535 Len=0"
"10399","571.207256","206.123.152.51","10.3.10.101","TCP","1400","3980  >  50612 [PSH, ACK] Seq=16153 Ack=28 Win=64240 Len=1346"
"10400","571.207953","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50612 [ACK] Seq=17499 Ack=28 Win=64240 Len=1460"
"10401","571.207966","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50612 [ACK] Seq=18959 Ack=28 Win=64240 Len=1460"
"10402","571.207975","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50612 [ACK] Seq=20419 Ack=28 Win=64240 Len=1460"
"10403","571.207983","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50612 [ACK] Seq=21879 Ack=28 Win=64240 Len=1460"
"10404","571.207991","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50612 [ACK] Seq=23339 Ack=28 Win=64240 Len=1460"
"10405","571.207998","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50612 [ACK] Seq=24799 Ack=28 Win=64240 Len=1460"
"10406","571.208007","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50612 [ACK] Seq=26259 Ack=28 Win=64240 Len=1460"
"10407","571.208017","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50612 [ACK] Seq=27719 Ack=28 Win=64240 Len=1460"
"10408","571.208025","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50612 [ACK] Seq=29179 Ack=28 Win=64240 Len=1460"
"10409","571.208034","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50612 [ACK] Seq=30639 Ack=28 Win=64240 Len=1460"
"10410","571.208043","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50612 [ACK] Seq=32099 Ack=28 Win=64240 Len=1460"
"10411","571.208051","206.123.152.51","10.3.10.101","TCP","1492","3980  >  50612 [PSH, ACK] Seq=33559 Ack=28 Win=64240 Len=1438"
"10412","571.208289","10.3.10.101","206.123.152.51","TCP","54","50612  >  3980 [ACK] Seq=28 Ack=34997 Win=65535 Len=0"
"10413","571.514972","206.123.152.51","10.3.10.101","TCP","1400","3980  >  50612 [PSH, ACK] Seq=34997 Ack=28 Win=64240 Len=1346"
"10414","571.515088","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50612 [ACK] Seq=36343 Ack=28 Win=64240 Len=1460"
"10415","571.515102","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50612 [ACK] Seq=37803 Ack=28 Win=64240 Len=1460"
"10416","571.515110","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50612 [ACK] Seq=39263 Ack=28 Win=64240 Len=1460"
"10417","571.515120","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50612 [ACK] Seq=40723 Ack=28 Win=64240 Len=1460"
"10418","571.515128","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50612 [ACK] Seq=42183 Ack=28 Win=64240 Len=1460"
"10419","571.515137","206.123.152.51","10.3.10.101","TCP","830","3980  >  50612 [PSH, ACK] Seq=43643 Ack=28 Win=64240 Len=776"
"10420","571.515367","10.3.10.101","206.123.152.51","TCP","54","50612  >  3980 [ACK] Seq=28 Ack=44419 Win=65535 Len=0"
"10421","571.515905","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50612 [ACK] Seq=44419 Ack=28 Win=64240 Len=1460"
"10422","571.515917","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50612 [ACK] Seq=45879 Ack=28 Win=64240 Len=1460"
"10423","571.515925","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50612 [ACK] Seq=47339 Ack=28 Win=64240 Len=1460"
"10424","571.515934","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50612 [ACK] Seq=48799 Ack=28 Win=64240 Len=1460"
"10425","571.515942","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50612 [ACK] Seq=50259 Ack=28 Win=64240 Len=1460"
"10426","571.515951","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50612 [ACK] Seq=51719 Ack=28 Win=64240 Len=1460"
"10427","571.515959","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50612 [ACK] Seq=53179 Ack=28 Win=64240 Len=1460"
"10428","571.515968","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50612 [ACK] Seq=54639 Ack=28 Win=64240 Len=1460"
"10429","571.515976","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50612 [ACK] Seq=56099 Ack=28 Win=64240 Len=1460"
"10430","571.515985","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50612 [ACK] Seq=57559 Ack=28 Win=64240 Len=1460"
"10431","571.515993","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50612 [ACK] Seq=59019 Ack=28 Win=64240 Len=1460"
"10432","571.516001","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50612 [ACK] Seq=60479 Ack=28 Win=64240 Len=1460"
"10433","571.516008","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50612 [ACK] Seq=61939 Ack=28 Win=64240 Len=1460"
"10434","571.516017","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50612 [ACK] Seq=63399 Ack=28 Win=64240 Len=1460"
"10435","571.516026","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50612 [ACK] Seq=64859 Ack=28 Win=64240 Len=1460"
"10436","571.516036","206.123.152.51","10.3.10.101","TCP","1036","3980  >  50612 [PSH, ACK] Seq=66319 Ack=28 Win=64240 Len=982"
"10437","571.516258","10.3.10.101","206.123.152.51","TCP","54","50612  >  3980 [ACK] Seq=28 Ack=67301 Win=65535 Len=0"
"10438","571.822281","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50612 [ACK] Seq=67301 Ack=28 Win=64240 Len=1460"
"10439","571.822291","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50612 [ACK] Seq=68761 Ack=28 Win=64240 Len=1460"
"10440","571.822300","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50612 [ACK] Seq=70221 Ack=28 Win=64240 Len=1460"
"10441","571.822308","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50612 [ACK] Seq=71681 Ack=28 Win=64240 Len=1460"
"10442","571.822316","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50612 [ACK] Seq=73141 Ack=28 Win=64240 Len=1460"
"10443","571.822323","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50612 [ACK] Seq=74601 Ack=28 Win=64240 Len=1460"
"10444","571.822329","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50612 [ACK] Seq=76061 Ack=28 Win=64240 Len=1460"
"10445","571.822335","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50612 [ACK] Seq=77521 Ack=28 Win=64240 Len=1460"
"10446","571.822340","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50612 [ACK] Seq=78981 Ack=28 Win=64240 Len=1460"
"10447","571.822347","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50612 [ACK] Seq=80441 Ack=28 Win=64240 Len=1460"
"10448","571.822354","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50612 [ACK] Seq=81901 Ack=28 Win=64240 Len=1460"
"10449","571.822360","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50612 [ACK] Seq=83361 Ack=28 Win=64240 Len=1460"
"10450","571.822369","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50612 [ACK] Seq=84821 Ack=28 Win=64240 Len=1460"
"10451","571.822375","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50612 [ACK] Seq=86281 Ack=28 Win=64240 Len=1460"
"10452","571.822383","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50612 [ACK] Seq=87741 Ack=28 Win=64240 Len=1460"
"10453","571.822389","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50612 [ACK] Seq=89201 Ack=28 Win=64240 Len=1460"
"10454","571.822397","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50612 [ACK] Seq=90661 Ack=28 Win=64240 Len=1460"
"10455","571.822403","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50612 [ACK] Seq=92121 Ack=28 Win=64240 Len=1460"
"10456","571.822410","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50612 [ACK] Seq=93581 Ack=28 Win=64240 Len=1460"
"10457","571.822417","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50612 [ACK] Seq=95041 Ack=28 Win=64240 Len=1460"
"10458","571.822423","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50612 [ACK] Seq=96501 Ack=28 Win=64240 Len=1460"
"10459","571.822429","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50612 [ACK] Seq=97961 Ack=28 Win=64240 Len=1460"
"10460","571.822435","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50612 [ACK] Seq=99421 Ack=28 Win=64240 Len=1460"
"10461","571.822441","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50612 [ACK] Seq=100881 Ack=28 Win=64240 Len=1460"
"10462","571.822449","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50612 [ACK] Seq=102341 Ack=28 Win=64240 Len=1460"
"10463","571.822455","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50612 [ACK] Seq=103801 Ack=28 Win=64240 Len=1460"
"10464","571.822462","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50612 [ACK] Seq=105261 Ack=28 Win=64240 Len=1460"
"10465","571.822467","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50612 [ACK] Seq=106721 Ack=28 Win=64240 Len=1460"
"10466","571.822474","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50612 [ACK] Seq=108181 Ack=28 Win=64240 Len=1460"
"10467","571.822480","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50612 [ACK] Seq=109641 Ack=28 Win=64240 Len=1460"
"10468","571.822486","206.123.152.51","10.3.10.101","TCP","672","3980  >  50612 [PSH, ACK] Seq=111101 Ack=28 Win=64240 Len=618"
"10469","571.822567","10.3.10.101","206.123.152.51","TCP","54","50612  >  3980 [ACK] Seq=28 Ack=96501 Win=65535 Len=0"
"10470","571.822805","10.3.10.101","206.123.152.51","TCP","54","50612  >  3980 [ACK] Seq=28 Ack=111719 Win=65535 Len=0"
"10471","571.822892","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50612 [ACK] Seq=111719 Ack=28 Win=64240 Len=1460"
"10472","571.822901","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50612 [ACK] Seq=113179 Ack=28 Win=64240 Len=1460"
"10473","571.822907","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50612 [ACK] Seq=114639 Ack=28 Win=64240 Len=1460"
"10474","571.822912","206.123.152.51","10.3.10.101","TCP","1058","3980  >  50612 [PSH, ACK] Seq=116099 Ack=28 Win=64240 Len=1004"
"10475","571.823062","10.3.10.101","206.123.152.51","TCP","54","50612  >  3980 [ACK] Seq=28 Ack=117103 Win=65535 Len=0"
"10476","572.129411","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50612 [ACK] Seq=117103 Ack=28 Win=64240 Len=1460"
"10477","572.129453","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50612 [ACK] Seq=118563 Ack=28 Win=64240 Len=1460"
"10478","572.129463","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50612 [ACK] Seq=120023 Ack=28 Win=64240 Len=1460"
"10479","572.129473","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50612 [ACK] Seq=121483 Ack=28 Win=64240 Len=1460"
"10480","572.129482","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50612 [ACK] Seq=122943 Ack=28 Win=64240 Len=1460"
"10481","572.129489","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50612 [ACK] Seq=124403 Ack=28 Win=64240 Len=1460"
"10482","572.129496","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50612 [ACK] Seq=125863 Ack=28 Win=64240 Len=1460"
"10483","572.129502","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50612 [ACK] Seq=127323 Ack=28 Win=64240 Len=1460"
"10484","572.129513","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50612 [ACK] Seq=128783 Ack=28 Win=64240 Len=1460"
"10485","572.129520","206.123.152.51","10.3.10.101","TCP","374","3980  >  50612 [PSH, ACK] Seq=130243 Ack=28 Win=64240 Len=320"
"10486","572.129577","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50612 [ACK] Seq=130563 Ack=28 Win=64240 Len=1460"
"10487","572.129584","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50612 [ACK] Seq=132023 Ack=28 Win=64240 Len=1460"
"10488","572.129590","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50612 [ACK] Seq=133483 Ack=28 Win=64240 Len=1460"
"10489","572.129595","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50612 [ACK] Seq=134943 Ack=28 Win=64240 Len=1460"
"10490","572.129601","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50612 [ACK] Seq=136403 Ack=28 Win=64240 Len=1460"
"10491","572.129607","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50612 [ACK] Seq=137863 Ack=28 Win=64240 Len=1460"
"10492","572.129613","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50612 [ACK] Seq=139323 Ack=28 Win=64240 Len=1460"
"10493","572.129619","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50612 [ACK] Seq=140783 Ack=28 Win=64240 Len=1460"
"10494","572.129645","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50612 [ACK] Seq=142243 Ack=28 Win=64240 Len=1460"
"10495","572.129656","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50612 [ACK] Seq=143703 Ack=28 Win=64240 Len=1460"
"10496","572.129663","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50612 [ACK] Seq=145163 Ack=28 Win=64240 Len=1460"
"10497","572.129672","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50612 [ACK] Seq=146623 Ack=28 Win=64240 Len=1460"
"10498","572.129678","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50612 [ACK] Seq=148083 Ack=28 Win=64240 Len=1460"
"10499","572.129684","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50612 [ACK] Seq=149543 Ack=28 Win=64240 Len=1460"
"10500","572.129691","206.123.152.51","10.3.10.101","TCP","1514","3980  >  50612 [ACK] Seq=151003 Ack=28 Win=64240 Len=1460"
